,Word,Freq
0,age,6
1,estimation,2
2,consequently,1
3,education,1
4,standard,1
5,survey,1
6,factors,4
7,health,1
8,methods,1
9,identified,1
10,increasing,3
11,object,1
12,provides,1
13,identification,1
14,related,1
15,representing,2
16,authors,1
17,logistic,1
18,logistic_regression,1
19,regression,1
20,status,4
21,interviews,1
22,receiver,1
23,series,1
24,conclusions,1
25,determine,1
26,calculated,1
27,compared,2
28,samples,1
29,national,3
30,risk,9
31,significantly,1
32,absence,2
33,adjusted,1
34,appropriate,6
35,odds,2
36,pooled,1
37,ratio,1
38,duration,1
39,population,2
40,observations,1
41,children,5
42,households,2
43,date,5
44,multivariate,1
45,experiencing,2
46,predictors,1
47,clearly,1
48,coverage,1
49,delay,10
50,usually,1
