,Word,Freq
0,case,1
1,effective,5
2,estimation,1
3,following,4
4,generation,1
5,process,2
6,test,1
7,function,1
8,learning,2
9,machine,1
10,network,1
11,technology,1
12,accuracy,3
13,algorithm,4
14,deep,1
15,deep_learning,1
16,health,1
17,physical,1
18,research,1
19,analysis,1
20,different,2
21,role,1
22,analyses,2
23,decision,1
24,increasing,1
25,object,1
26,overall,1
27,support,1
28,value,6
29,explore,1
30,artificial,1
31,efficiency,2
32,suggest,1
33,accurate,1
34,complete,1
35,decision_tree,1
36,evaluation,3
37,respectively,1
38,support_vector,1
39,svm,3
40,tree,1
41,vector,1
42,clinical,4
43,patients,8
44,record,1
45,treatment,9
46,selection,1
47,compared,2
48,established,1
49,lower,1
50,rate,4
51,reach,1
52,correct,1
53,feasible,1
54,neural,1
55,people,1
56,samples,2
57,divided,1
58,group,17
59,mining,7
60,significantly,5
61,business,1
62,end,2
63,higher,4
64,questionnaire,2
65,exclusive,1
66,licence,1
67,llc,1
68,science,1
69,body,1
70,models_data,1
71,artificial_neural,1
72,total,1
73,ann,2
74,efficacy,2
75,model_compared,1
76,model_accuracy,1
77,clustering,1
78,maximum,1
