,Word,Freq
0,implementation,1
1,important,1
2,essential,1
3,survey,1
4,useful,1
5,factors,4
6,health,2
7,knowledge,1
8,applied,1
9,design,1
10,identified,1
11,showed,1
12,acceptance,1
13,analyses,1
14,context,1
15,efforts,1
16,office,4
17,point,1
18,consistent,1
19,suggest,1
20,transition,2
21,findings,1
22,investigated,1
23,assist,2
24,ensuring,1
25,facility,1
26,limitations,1
27,medical,4
28,record,4
29,adoption,1
30,initial,1
31,planning,1
32,previous,1
33,purpose,1
34,user,2
35,national,1
36,theory,2
37,influence,3
38,dimensions,1
39,purpose_study,1
40,intention,4
41,perceived,1
42,subject,1
43,influential,1
44,survey_data,1
45,behaviour,1
46,instrument,2
