,Word,Freq
0,case,2
1,case_study,1
2,digital,4
3,field,2
4,generation,1
5,implementation,2
6,information,1
7,operation,1
8,phase,2
9,procedures,1
10,production,3
11,systems,2
12,test,1
13,usage,1
14,vehicles,1
15,allow,1
16,assess,2
17,enabling,1
18,engineering,3
19,including,1
20,industry,1
21,learning,1
22,advanced,1
23,application,1
24,cost,2
25,future,1
26,opportunities,2
27,analysis,1
28,applied,1
29,built,1
30,design,1
31,specific,1
32,benefits,2
33,blocks,1
34,concept,1
35,efforts,2
36,far,1
37,given,1
38,organization,1
39,realize,1
40,reliability,1
41,support,1
42,detection,1
43,fault,2
44,fault_detection,1
45,maintenance,1
46,possible,1
47,related,1
48,resources,1
49,capability,1
50,costly,1
51,example,1
52,major,1
53,outline,1
54,companies,3
55,focused,1
56,complete,1
57,logistic,1
58,investigated,1
59,typical,1
60,aspects,1
61,ensuring,1
62,goal,1
63,savings,1
64,continuous,1
65,execution,1
66,particular,1
67,established,2
68,investment,1
69,location,1
70,result,1
71,verify,2
72,aerospace,1
73,mbse,2
74,model_systems,2
75,failure,1
76,lifecycle,2
77,ultimately,1
78,form,1
79,sustainable,3
80,examine,1
81,allocation,1
82,idea,1
83,total,1
84,behavior,1
85,lessons,1
86,ones,1
87,lessons_learned,1
88,account,1
89,program,4
90,broader,1
91,coverage,1
92,greatly,1
93,directly,1
94,quickly,1
