,Word,Freq
0,effective,1
1,estimation,1
2,operation,1
3,quality,2
4,self,2
5,test,3
6,assess,1
7,essential,1
8,including,2
9,reason,1
10,tools,1
11,useful,1
12,accuracy,5
13,characteristics,1
14,methods,1
15,analysis,1
16,conducted,2
17,identified,1
18,specific,4
19,transformation,1
20,acceptance,1
21,object,1
22,relevant,1
23,area,1
24,concerns,1
25,detection,6
26,suggest,1
27,systematic,1
28,aims,1
29,respectively,1
30,promote,1
31,according,1
32,receiver,1
33,conclusions,1
34,defined,1
35,validation,1
36,wide,1
37,ability,1
38,determine,1
39,calculated,3
40,curve,2
41,random,1
42,risk,1
43,site,1
44,examine,3
45,quantitative,1
46,summary,3
47,basel,1
48,background,1
49,methods_study,1
50,screen,2
51,statistical,1
52,change,1
53,body,1
54,diagnostic,4
55,relatively,1
56,sensitivity,3
57,meta,1
58,meta_analysis,1
59,odds,1
60,pooled,3
61,ratio,1
62,search,1
63,auc,3
64,participants,1
65,bias,1
66,criteria,1
67,guidelines,1
68,heterogeneous,1
69,inclusion,1
70,individual,1
