,Word,Freq
0,age,3
1,help,1
2,implementation,1
3,improve,2
4,life,1
5,assess,2
6,control,1
7,including,2
8,measurement,1
9,survey,2
10,characteristics,1
11,directions,2
12,factors,2
13,health,4
14,methods,1
15,presents,1
16,year,1
17,analysis,2
18,applied,1
19,magnitude,2
20,problem,1
21,access,1
22,analyses,2
23,associated,2
24,efforts,1
25,area,1
26,remain,2
27,confidence,1
28,service,1
29,aims,1
30,categorization,1
31,findings,1
32,study_aims,1
33,complete,3
34,logistic,2
35,logistic_regression,2
36,regression,2
37,utilized,1
38,promote,1
39,care,1
40,ensuring,1
41,living,5
42,receiver,2
43,conclusions,1
44,maintaining,2
45,planning,1
46,published,1
47,free,2
48,compared,4
49,lower,1
50,province,6
51,burden,2
52,group,1
53,variables,4
54,significantly,2
55,higher,4
56,influence,1
57,examine,2
58,contains,2
59,francis,1
60,outcomes,1
61,taylor,1
62,taylor_francis,1
63,adjusted,3
64,background,1
65,interventions,2
66,methods_study,1
67,residents,1
68,university,1
69,countries,2
70,llc,1
71,independent,2
72,odds,6
73,ratio,1
74,huge,1
75,considerable,1
76,licensed,1
77,substantial,2
78,children,14
79,households,2
80,interval,1
81,multivariate,2
82,demographic,3
83,composition,1
84,broader,1
85,coverage,1
86,despite,1
87,prevalence,2
88,rich,1
89,south,6
90,times,2
