,Word,Freq
0,case,1
1,cloud,1
2,collected,1
3,development,2
4,digital,2
5,digital_twin,2
6,effective,1
7,environment,1
8,gained,1
9,quality,1
10,systems,5
11,twin,2
12,vehicles,5
13,address,2
14,connected,4
15,consequently,1
16,enabling,3
17,including,3
18,integration,3
19,internet,3
20,learning,4
21,machine,1
22,machine_learning,1
23,technology,3
24,things,3
25,virtual,1
26,accuracy,1
27,advanced,1
28,application,2
29,approaches,1
30,comprehensive,1
31,domain,2
32,driving,1
33,factors,1
34,like,1
35,performance,1
36,presents,1
37,terms,1
38,traditional,1
39,better,1
40,issues,2
41,role,1
42,simulation,1
43,activities,1
44,analytics,1
45,associated,1
46,communication,2
47,context,1
48,decision,2
49,decision_making,1
50,era,1
51,involved,1
52,making,1
53,policy,1
54,security,2
55,sharing,1
56,support,1
57,concerns,1
58,crucial,1
59,detection,6
60,enhanced,2
61,central,1
62,demonstrate,1
63,intelligence,2
64,recently,1
65,service,1
66,traffic,1
67,world,1
68,aims,1
69,utilized,1
70,advantages,1
71,smart,6
72,create,3
73,limitations,1
74,transportation,2
75,ability,1
76,city,2
77,long,1
78,internet_things,3
79,introduces,1
80,iot,8
81,facilitate,2
82,user,1
83,hierarchical,1
84,federated,3
85,data_analytics,1
86,risk,1
87,scenarios,1
88,collaboration,1
89,play,1
90,sensor,1
91,autonomous,1
92,healthcare,1
93,replicas,1
94,trajectories,1
95,innovative,1
96,urgent,1
97,devices,4
98,proved,1
99,additionally,1
100,appropriate,1
101,anomaly,5
102,fail,1
103,inclusion,1
104,automatic,1
105,encompasses,1
106,entities,1
107,smart_cities,1
108,relies,1
109,uncertain,1
110,covid,1
111,pandemic,1
112,long_term,1
113,recognition,1
114,privacy,2
115,crucial_role,1
