,Word,Freq
0,development,1
1,effective,1
2,good,1
3,operation,1
4,quality,1
5,requirements,1
6,review,3
7,stage,3
8,analyze,1
9,assess,1
10,including,2
11,standard,1
12,accuracy,2
13,characteristics,1
14,comprehensive,1
15,methods,1
16,performance,1
17,techniques,1
18,analysis,2
19,showed,1
20,specific,1
21,object,1
22,relevant,1
23,area,1
24,article,2
25,detection,1
26,enhanced,4
27,methodology,1
28,combined,1
29,position,1
30,systematic,2
31,aims,1
32,study_aims,1
33,systematic_review,2
34,evaluation,2
35,extraction,1
36,respectively,1
37,diagnosis,1
38,limitations,1
39,receiver,1
40,conclusions,1
41,published,2
42,selection,1
43,finally,1
44,greater,3
45,non,1
46,curve,2
47,random,1
48,summary,1
49,methods_study,1
50,receiver_operating,1
51,screen,1
52,statistical,1
53,science,1
54,diagnostic,4
55,sensitivity,1
56,especially,1
57,image,1
58,independent,1
59,magnetic,1
60,meta,2
61,meta_analysis,2
62,negative,1
63,net,1
64,odds,1
65,pooled,1
66,ratio,3
67,search,1
