,Word,Freq
0,case,1
1,estimation,4
2,formulation,1
3,regard,1
4,emerging,1
5,measurement,1
6,network,2
7,survey,1
8,accuracy,1
9,interpretability,1
10,methods,1
11,multiple,1
12,patterns,3
13,performance,5
14,prediction,5
15,presents,1
16,techniques,1
17,terms,1
18,traditional,2
19,applied,1
20,better,1
21,different,1
22,identified,1
23,problem,2
24,specific,1
25,decision,2
26,principles,1
27,structure,2
28,area,1
29,capability,1
30,demonstrate,1
31,efficiency,1
32,layer,1
33,offer,1
34,representing,1
35,choice,7
36,decision_tree,2
37,evaluation,3
38,respectively,1
39,tree,2
40,utilized,1
41,investigated,1
42,mode,6
43,similar,1
44,receiver,1
45,attention,1
46,derived,1
47,determine,1
48,compared,4
49,level,1
50,rate,2
51,neural,2
52,neural_network,2
53,highest,1
54,random,1
55,reflectance,1
56,variables,1
57,comparison,1
58,discrete,1
59,explicit,1
60,human,1
61,mining,3
62,theory,1
63,classes,1
64,mechanism,2
65,gives,1
66,alternative,2
67,individual,2
68,behavior,2
69,sets,1
70,unique,1
71,superior,1
72,aggregation,2
73,recognition,2
74,travel,5
75,specified,1
