,Word,Freq
0,age,3
1,development,2
2,effective,4
3,estimation,1
4,gained,1
5,generation,1
6,implementation,1
7,information,1
8,life,2
9,modules,1
10,test,1
11,control,6
12,including,1
13,integration,1
14,protocols,2
15,survey,1
16,tools,1
17,way,1
18,application,1
19,directions,1
20,health,3
21,methods,1
22,number,1
23,publication,1
24,type,1
25,analysis,1
26,conducted,1
27,different,1
28,reduce,3
29,simulation,3
30,access,2
31,benefits,2
32,decision,1
33,decision_making,1
34,increasing,1
35,making,1
36,policy,11
37,article,1
38,explore,1
39,remain,1
40,outline,1
41,introduction,1
42,considered,2
43,evaluation,1
44,history,1
45,interviews,1
46,experts,1
47,initial,3
48,extended,1
49,feedback,1
50,free,1
51,calculated,1
52,level,3
53,cause,1
54,rate,2
55,user,1
56,group,1
57,national,3
58,project,4
59,avoid,1
60,illustrative,1
61,prevention,1
62,scenarios,1
63,interface,2
64,outcomes,1
65,adjusted,1
66,formats,1
67,interventions,1
68,trajectories,1
69,programme,1
70,leading,1
71,population,2
72,individual,2
73,computational,1
74,modified,2
75,mortality,2
76,web,1
77,coverage,1
78,prevalence,2
79,age_groups,1
80,raise,1
