,Word,Freq
0,case,1
1,collected,1
2,digital,2
3,digital_twin,2
4,field,1
5,framework,1
6,needs,1
7,process,3
8,production,1
9,regard,1
10,requirements,1
11,review,1
12,systems,1
13,trends,2
14,twin,2
15,challenges,3
16,control,1
17,critical,1
18,industry,2
19,integration,1
20,measurement,1
21,stores,1
22,survey,1
23,comprehensive,1
24,comprehensive_review,1
25,data_driven,1
26,driven,1
27,future,2
28,multiple,1
29,optimal,1
30,performance,1
31,physical,1
32,prediction,1
33,publication,1
34,research,4
35,highlights,2
36,identified,1
37,issues,1
38,recommendations,1
39,role,1
40,sources,1
41,benefits,1
42,decision,1
43,decision_making,1
44,insights,1
45,leveraging,1
46,making,1
47,support,1
48,drawing,1
49,fault,1
50,maintenance,1
51,predictive_maintenance,1
52,artificial,1
53,artificial_intelligence,1
54,cross,2
55,furthermore,1
56,intelligence,2
57,trustworthy,5
58,evaluation,1
59,extraction,1
60,deployment,1
61,investigated,1
62,dts,7
63,blockchain,9
64,ensuring,1
65,record,1
66,conclusions,1
67,maintaining,1
68,validation,2
69,infrastructure,1
70,action,1
71,event,2
72,risk,1
73,lifecycle,1
74,sensor,1
75,target,1
76,called,1
77,future_research,1
78,diagnostic,1
79,monitoring,1
80,licensed,1
81,relies,1
82,held,1
83,held_publication,1
