,Word,Freq
0,case,1
1,help,1
2,needs,1
3,potential,1
4,procedures,1
5,quality,3
6,review,2
7,electronic,1
8,standard,1
9,tools,1
10,useful,1
11,accuracy,2
12,comprehensive,1
13,directions,1
14,performance,1
15,analysis,2
16,conducted,1
17,design,1
18,identified,1
19,problem,1
20,specific,1
21,article,1
22,explore,1
23,suggest,1
24,systematic,2
25,systematic_review,2
26,respectively,2
27,diagnosis,2
28,meet,1
29,selection,1
30,determine,1
31,fixed,1
32,level,1
33,section,1
34,index,1
35,decreasing,1
36,refine,1
37,evidence,1
38,risk,1
39,bayesian,1
40,special,1
41,median,1
42,screen,1
43,exclusive,1
44,diagnostic,3
45,sensitivity,1
46,especially,1
47,meta,2
48,meta_analysis,2
49,search,1
50,disease,2
51,bias,1
52,criteria,1
53,heterogeneous,2
54,inclusion,1
55,embedded,1
56,exist,1
57,interval,1
58,multivariate,1
59,true,1
