,Word,Freq
0,cell,2
1,collected,1
2,modules,3
3,operation,1
4,potential,3
5,stage,4
6,test,1
7,analyze,1
8,network,1
9,accuracy,1
10,characteristics,4
11,factors,1
12,methods,1
13,research,1
14,analysis,2
15,better,1
16,identified,2
17,low,1
18,showed,2
19,weighted,1
20,associated,3
21,overall,1
22,sms,1
23,value,1
24,datasets,1
25,aims,1
26,study_aims,1
27,evaluation,1
28,respectively,1
29,prognostic,6
30,clinical,6
31,patients,4
32,receiver,1
33,conclusions,1
34,initial,1
35,selection,1
36,validation,1
37,established,3
38,long,2
39,square,1
40,index,2
41,non,2
42,samples,2
43,verify,1
44,curve,1
45,risk,2
46,significantly,1
47,acting,1
48,affect,1
49,target,3
50,shown,1
51,expressed,6
52,basic,1
53,code,3
54,correlation,1
55,differential,2
56,forecasting,1
57,normal,2
58,receiver_operating,1
59,screen,2
60,statistical,1
61,successfully,1
