,Word,Freq
0,age,2
1,case,5
2,collected,1
3,development,1
4,estimation,14
5,framework,2
6,help,1
7,implementation,1
8,important,1
9,improve,1
10,second,8
11,assess,1
12,control,1
13,survey,1
14,tools,1
15,training,1
16,health,1
17,interpretability,1
18,methods,1
19,number,4
20,better,1
21,different,1
22,specific,1
23,access,2
24,decision,1
25,decision_making,1
26,efforts,2
27,area,1
28,article,1
29,resources,1
30,efficiency,1
31,foundation,1
32,suggest,2
33,variation,2
34,aims,1
35,findings,1
36,data_collection,1
37,assist,1
38,care,1
39,clinical,1
40,living,1
41,treatment,1
42,mapping,1
43,open,1
44,published,1
45,level,11
46,province,2
47,short,2
48,burden,2
49,greater,2
50,rate,4
51,people,5
52,elsevier,1
53,highest,4
54,highly,1
55,lowest,1
56,national,1
57,variables,2
58,project,1
59,prevention,1
60,uncertainty,1
61,expand,1
62,higher,2
63,makers,1
64,target,4
65,countries,5
66,precision,1
67,space,1
68,units,8
69,monitoring,1
70,programme,1
71,resolution,1
72,ratio,1
73,individual,3
74,range,2
75,sub,5
76,progress,1
77,substantial,3
78,geographic,1
79,tracking,1
80,appears,1
81,reduction,3
82,interval,1
83,modified,1
84,mortality,9
85,decline,1
86,prevalence,3
87,times,1
88,nearly,1
89,therapy,1
