,Word,Freq
0,case,1
1,case_study,1
2,cloud,3
3,conditions,1
4,digital,2
5,digital_twin,2
6,effective,2
7,framework,1
8,help,1
9,important,2
10,improve,2
11,information,3
12,process,1
13,requirements,1
14,twin,2
15,assess,1
16,automated,1
17,critical,1
18,industry,1
19,integration,2
20,reason,1
21,way,1
22,approaches,1
23,comprehensive,3
24,dynamic,2
25,factors,1
26,management,1
27,methods,1
28,multiple,1
29,presents,1
30,safety,3
31,better,1
32,multi,2
33,acceptance,1
34,corresponding,1
35,interoperability,1
36,leveraging,1
37,point,1
38,provides,1
39,reliability,1
40,structure,1
41,enhanced,1
42,related,1
43,strategies,2
44,foundation,1
45,indices,1
46,classification,1
47,considered,1
48,evaluation,11
49,dts,1
50,lack,1
51,limitations,1
52,solutions,1
53,continuous,3
54,contribution,1
55,extended,1
56,finally,1
57,verify,1
58,group,1
59,uncertainty,1
60,classes,1
61,ifc,1
62,industry_foundation,1
63,affect,1
64,study_presents,1
65,francis,1
66,taylor,1
67,taylor_francis,1
68,trade,1
69,dimensional,1
70,correlation,1
71,monitoring,3
72,criteria,1
73,utilised,1
74,fully,1
75,proven,1
76,rules,1
