,Word,Freq
0,development,1
1,digital,4
2,digital_twin,3
3,features,1
4,implementation,1
5,needs,1
6,operation,1
7,process,1
8,self,1
9,systems,2
10,twin,4
11,consequently,1
12,course,2
13,critical,1
14,experiments,1
15,integration,1
16,interaction,1
17,network,1
18,private,1
19,management,1
20,multiple,1
21,physical,4
22,components,4
23,design,4
24,elements,1
25,activities,2
26,representation,1
27,structure,1
28,asset,1
29,demonstrate,1
30,layer,1
31,major,1
32,reference,1
33,aspects,2
34,create,1
35,center,1
36,capture,1
37,execution,2
38,adaptive,2
39,contribution,1
40,non,1
41,systems_digital,1
42,look,1
43,user,1
44,scheme,1
45,acting,1
46,contains,1
47,healthcare,1
48,monitoring,1
49,individual,1
50,computational,1
51,behavior,2
52,automatic,1
53,cyber,1
54,cyber_physical,1
55,account,1
56,cps,6
57,systems_cps,1
58,abstract,1
